login,user_url,html_url,repos_url,followers,total_stars,total_forks,total_watchers,languages,repo_count,label
nickretallack,https://api.github.com/users/nickretallack,https://github.com/nickretallack,https://api.github.com/users/nickretallack/repos,32,35,5,35,"{'Java', 'C', 'Ruby', 'JavaScript', 'CoffeeScript', 'Python'}",30,1
sashib,https://api.github.com/users/sashib,https://github.com/sashib,https://api.github.com/users/sashib/repos,6,0,0,0,"{'Objective-C', 'JavaScript'}",11,1
clivecrous,https://api.github.com/users/clivecrous,https://github.com/clivecrous,https://api.github.com/users/clivecrous/repos,14,28,5,28,"{'TypeScript', 'Ruby', 'C'}",23,1
peashutop,https://api.github.com/users/peashutop,https://github.com/peashutop,https://api.github.com/users/peashutop/repos,7,8,3,8,"{'HTML', 'CSS', 'Ruby', 'JavaScript', 'Go'}",24,1
mstegmann,https://api.github.com/users/mstegmann,https://github.com/mstegmann,https://api.github.com/users/mstegmann/repos,4,0,0,0,set(),1,1
dlepage,https://api.github.com/users/dlepage,https://github.com/dlepage,https://api.github.com/users/dlepage/repos,7,14,2,14,"{'Ruby', 'HTML', 'JavaScript'}",27,1
jrmehle,https://api.github.com/users/jrmehle,https://github.com/jrmehle,https://api.github.com/users/jrmehle/repos,43,75,44,75,"{'Vue', 'Ruby', 'HTML', 'JavaScript'}",30,0
bnusunny,https://api.github.com/users/bnusunny,https://github.com/bnusunny,https://api.github.com/users/bnusunny/repos,75,6,1,6,"{'Java', 'Vue', 'TypeScript', 'Crystal', 'Ruby', 'Shell', 'Dockerfile', 'JavaScript', 'Go', 'Rust', 'Jsonnet', 'Python'}",30,0
ajsharp,https://api.github.com/users/ajsharp,https://github.com/ajsharp,https://api.github.com/users/ajsharp/repos,83,147,17,147,"{'Python', 'Ruby', 'CSS', 'JavaScript'}",30,0
lightcap,https://api.github.com/users/lightcap,https://github.com/lightcap,https://api.github.com/users/lightcap/repos,43,17,2,17,"{'HTML', 'TypeScript', 'PHP', 'Ruby', 'JavaScript', 'CoffeeScript', 'Python'}",30,0
SpoBo,https://api.github.com/users/SpoBo,https://github.com/SpoBo,https://api.github.com/users/SpoBo/repos,17,20,6,20,"{'TypeScript', 'Ruby', 'CSS', 'JavaScript'}",24,1
larsklevan,https://api.github.com/users/larsklevan,https://github.com/larsklevan,https://api.github.com/users/larsklevan/repos,27,73,10,73,"{'Ruby', 'Shell', 'JavaScript', 'Python'}",16,0
larsthegeek,https://api.github.com/users/larsthegeek,https://github.com/larsthegeek,https://api.github.com/users/larsthegeek/repos,13,4,0,4,"{'HTML', 'C', 'Lua', 'VimL', 'C++', 'Ruby', 'Shell', 'Clojure', 'JavaScript', 'Python'}",30,1
ross,https://api.github.com/users/ross,https://github.com/ross,https://api.github.com/users/ross/repos,163,28,14,28,"{'Java', 'Jupyter Notebook', 'Python', 'Ruby', 'JavaScript', 'HCL', 'Go', 'Objective-C'}",30,0
knud,https://api.github.com/users/knud,https://github.com/knud,https://api.github.com/users/knud/repos,38,34,21,34,"{'C', 'Objective-C', 'C++', 'Shell', 'AMPL', 'Arduino', 'Python'}",27,1
YMas,https://api.github.com/users/YMas,https://github.com/YMas,https://api.github.com/users/YMas/repos,6,1,0,1,"{'PHP', 'C', 'JavaScript'}",11,1
nickmathis,https://api.github.com/users/nickmathis,https://github.com/nickmathis,https://api.github.com/users/nickmathis/repos,14,1,2,1,"{'Ruby', 'CSS', 'JavaScript'}",18,1
tyrion,https://api.github.com/users/tyrion,https://github.com/tyrion,https://api.github.com/users/tyrion/repos,58,16,5,16,"{'C', 'CSS', 'Jupyter Notebook', 'Vue', 'Vim script', 'Ruby', 'Shell', 'JavaScript', 'Racket', 'Dockerfile', 'Python'}",30,0
pragmainline,https://api.github.com/users/pragmainline,https://github.com/pragmainline,https://api.github.com/users/pragmainline/repos,5,2,0,2,{'JavaScript'},2,1
selim13,https://api.github.com/users/selim13,https://github.com/selim13,https://api.github.com/users/selim13/repos,29,68,38,68,"{'HTML', 'Makefile', 'Lua', 'C++', 'Shell', 'Go', 'Dockerfile', 'JavaScript'}",30,0
ybian,https://api.github.com/users/ybian,https://github.com/ybian,https://api.github.com/users/ybian/repos,20,19,27,19,"{'Java', 'C', 'ActionScript', 'Ruby', 'Shell', 'JavaScript', 'CoffeeScript', 'Objective-C'}",30,1
holidayworking,https://api.github.com/users/holidayworking,https://github.com/holidayworking,https://api.github.com/users/holidayworking/repos,25,13,2,13,"{'Java', 'HTML', 'CSS', 'Groovy', 'Ruby', 'Dockerfile', 'Go'}",30,1
eacosta,https://api.github.com/users/eacosta,https://github.com/eacosta,https://api.github.com/users/eacosta/repos,4,0,0,0,"{'Emacs Lisp', 'Python'}",3,1
ronniej,https://api.github.com/users/ronniej,https://github.com/ronniej,https://api.github.com/users/ronniej/repos,4,4,0,4,"{'Scala', 'PHP', 'JavaScript'}",4,1
doon,https://api.github.com/users/doon,https://github.com/doon,https://api.github.com/users/doon/repos,14,6,6,6,"{'CSS', 'C', 'TypeScript', 'Vim script', 'Ruby', 'Shell', 'JavaScript', 'Go', 'Rust', 'Python'}",23,1
kimhyunkang,https://api.github.com/users/kimhyunkang,https://github.com/kimhyunkang,https://api.github.com/users/kimhyunkang/repos,27,135,17,135,"{'Java', 'HTML', 'CSS', 'C', 'Lua', 'Ruby', 'Shell', 'Erlang', 'CoffeeScript', 'Rust', 'JavaScript'}",30,0
vgamov,https://api.github.com/users/vgamov,https://github.com/vgamov,https://api.github.com/users/vgamov/repos,4,0,0,0,set(),1,1
chief3rd,https://api.github.com/users/chief3rd,https://github.com/chief3rd,https://api.github.com/users/chief3rd/repos,6,5,3,5,{'Ruby'},3,1
mae,https://api.github.com/users/mae,https://github.com/mae,https://api.github.com/users/mae/repos,15,0,0,0,{'HTML'},2,1
Dror,https://api.github.com/users/Dror,https://github.com/Dror,https://api.github.com/users/Dror/repos,4,0,0,0,{'C++'},1,1
frockenstein,https://api.github.com/users/frockenstein,https://github.com/frockenstein,https://api.github.com/users/frockenstein/repos,22,8,1,8,"{'C#', 'HTML', 'Ruby', 'CoffeeScript', 'JavaScript'}",6,1
juan,https://api.github.com/users/juan,https://github.com/juan,https://api.github.com/users/juan/repos,10,0,0,0,set(),1,1
arcticleo,https://api.github.com/users/arcticleo,https://github.com/arcticleo,https://api.github.com/users/arcticleo/repos,23,25,12,25,"{'Java', 'Swift', 'HTML', 'C', 'CSS', 'C++', 'Ruby'}",30,1
gramos,https://api.github.com/users/gramos,https://github.com/gramos,https://api.github.com/users/gramos/repos,57,156,90,156,"{'HTML', 'Emacs Lisp', 'Ruby', 'Shell', 'JavaScript'}",30,0
mhargus,https://api.github.com/users/mhargus,https://github.com/mhargus,https://api.github.com/users/mhargus/repos,6,2,1,2,"{'Python', 'Ruby', 'Batchfile', 'Shell', 'JavaScript'}",10,1
tirsen,https://api.github.com/users/tirsen,https://github.com/tirsen,https://api.github.com/users/tirsen/repos,37,20,9,20,"{'Java', 'Python', 'Elixir', 'Objective-C', 'Ruby', 'Shell', 'JavaScript', 'Go'}",30,1
asari,https://api.github.com/users/asari,https://github.com/asari,https://api.github.com/users/asari/repos,4,0,0,0,"{'C++', 'Python'}",2,1
goomerko,https://api.github.com/users/goomerko,https://github.com/goomerko,https://api.github.com/users/goomerko/repos,23,45,6,45,"{'Emacs Lisp', 'VimL', 'Ruby', 'CoffeeScript', 'Python'}",9,0
adamhenry,https://api.github.com/users/adamhenry,https://github.com/adamhenry,https://api.github.com/users/adamhenry/repos,5,24,10,24,"{'Ruby', 'C'}",13,1
brycemcd,https://api.github.com/users/brycemcd,https://github.com/brycemcd,https://api.github.com/users/brycemcd/repos,48,35,14,35,"{'Java', 'HTML', 'CSS', 'Jupyter Notebook', 'Python', 'Scala', 'C++', 'Ruby', 'Shell', 'Arduino', 'R', 'JavaScript'}",30,0
wouterdebres,https://api.github.com/users/wouterdebres,https://github.com/wouterdebres,https://api.github.com/users/wouterdebres/repos,10,1,0,1,"{'HTML', 'CSS'}",3,1
leon,https://api.github.com/users/leon,https://github.com/leon,https://api.github.com/users/leon/repos,106,271,114,271,"{'Java', 'CSS', 'TypeScript', 'Scala', 'JavaScript'}",30,0
samclark,https://api.github.com/users/samclark,https://github.com/samclark,https://api.github.com/users/samclark/repos,10,67,16,67,{'TypeScript'},2,0
felipediesel,https://api.github.com/users/felipediesel,https://github.com/felipediesel,https://api.github.com/users/felipediesel/repos,21,77,22,77,"{'Ruby', 'HTML', 'JavaScript'}",15,0
gioext,https://api.github.com/users/gioext,https://github.com/gioext,https://api.github.com/users/gioext/repos,16,72,13,72,"{'HTML', 'CSS', 'C', 'C++', 'Ruby', 'JavaScript', 'Python'}",14,0
artemv,https://api.github.com/users/artemv,https://github.com/artemv,https://api.github.com/users/artemv/repos,21,47,11,47,"{'TypeScript', 'Ruby', 'Shell', 'JavaScript', 'Python'}",30,0
basecamp,https://api.github.com/users/basecamp,https://github.com/basecamp,https://api.github.com/users/basecamp/repos,871,2416,660,2416,"{'Go', 'Ruby', 'Jinja', 'Python'}",30,0
nintyuui,https://api.github.com/users/nintyuui,https://github.com/nintyuui,https://api.github.com/users/nintyuui/repos,4,0,0,0,"{'Java', 'HTML', 'Python', 'C++', 'JavaScript'}",9,1
contentfree,https://api.github.com/users/contentfree,https://github.com/contentfree,https://api.github.com/users/contentfree/repos,16,43,27,43,"{'Java', 'C', 'VimL', 'Ruby', 'JavaScript'}",30,0
rsimplicio,https://api.github.com/users/rsimplicio,https://github.com/rsimplicio,https://api.github.com/users/rsimplicio/repos,11,5,0,5,"{'Java', 'C#', 'CSS', 'Jupyter Notebook', 'Ruby', 'Batchfile'}",13,1
neonux,https://api.github.com/users/neonux,https://github.com/neonux,https://api.github.com/users/neonux/repos,39,160,45,160,"{'Python', 'C++', 'C#', 'JavaScript'}",17,0
tomjack,https://api.github.com/users/tomjack,https://github.com/tomjack,https://api.github.com/users/tomjack/repos,0,0,0,0,set(),3,1
nizze,https://api.github.com/users/nizze,https://github.com/nizze,https://api.github.com/users/nizze/repos,15,23,2,23,"{'HTML', 'PHP', 'Ruby', 'Clojure', 'R', 'JavaScript'}",23,1
monmon,https://api.github.com/users/monmon,https://github.com/monmon,https://api.github.com/users/monmon/repos,24,17,2,17,"{'CSS', 'Python', 'TypeScript', 'PHP', 'Shell', 'Perl', 'JavaScript'}",30,1
joebloggs,https://api.github.com/users/joebloggs,https://github.com/joebloggs,https://api.github.com/users/joebloggs/repos,4,2,0,2,"{'Puppet', 'JavaScript'}",2,1
delgado-xx,https://api.github.com/users/delgado-xx,https://github.com/delgado-xx,https://api.github.com/users/delgado-xx/repos,6,2,0,2,{'Ruby'},1,1
paulboone,https://api.github.com/users/paulboone,https://github.com/paulboone,https://api.github.com/users/paulboone/repos,27,9,6,9,"{'Julia', 'Python', 'Matlab', 'C++', 'Ruby', 'Shell', 'JavaScript'}",30,1
lef,https://api.github.com/users/lef,https://github.com/lef,https://api.github.com/users/lef/repos,0,1,0,1,"{'CSS', 'C++', 'C'}",8,1
wilku,https://api.github.com/users/wilku,https://github.com/wilku,https://api.github.com/users/wilku/repos,3,0,0,0,set(),2,1
u196598,https://api.github.com/users/u196598,https://github.com/u196598,https://api.github.com/users/u196598/repos,5,2,0,2,{'Ruby'},1,1
cyrilpic,https://api.github.com/users/cyrilpic,https://github.com/cyrilpic,https://api.github.com/users/cyrilpic/repos,15,47,6,47,"{'HTML', 'Jupyter Notebook', 'C++', 'Ruby', 'TeX', 'CMake', 'JavaScript', 'MATLAB', 'Python'}",30,0
sunraysun,https://api.github.com/users/sunraysun,https://github.com/sunraysun,https://api.github.com/users/sunraysun/repos,11,2,0,2,"{'TypeScript', 'Vim script'}",4,1
olasd,https://api.github.com/users/olasd,https://github.com/olasd,https://api.github.com/users/olasd/repos,49,3,3,3,"{'Java', 'HTML', 'Python', 'Emacs Lisp', 'C++', 'Ruby', 'Shell', 'Perl', 'Go'}",30,0
synthesizerpatel,https://api.github.com/users/synthesizerpatel,https://github.com/synthesizerpatel,https://api.github.com/users/synthesizerpatel/repos,8,6,2,6,"{'HTML', 'JavaScript', 'Objective-C'}",6,1
ebcomley,https://api.github.com/users/ebcomley,https://github.com/ebcomley,https://api.github.com/users/ebcomley/repos,7,0,0,0,"{'CSS', 'JavaScript'}",6,1
jtran,https://api.github.com/users/jtran,https://github.com/jtran,https://api.github.com/users/jtran/repos,21,43,7,43,"{'Java', 'CoffeeScript', 'PHP', 'Ruby', 'Rust', 'JavaScript'}",26,0
puls,https://api.github.com/users/puls,https://github.com/puls,https://api.github.com/users/puls/repos,104,2402,318,2402,"{'Swift', 'C', 'TypeScript', 'Objective-C', 'PHP', 'Ruby', 'JavaScript', 'CoffeeScript', 'Python'}",30,0
psmoczynski,https://api.github.com/users/psmoczynski,https://github.com/psmoczynski,https://api.github.com/users/psmoczynski/repos,4,2,0,2,set(),1,1
ptahdunbar,https://api.github.com/users/ptahdunbar,https://github.com/ptahdunbar,https://api.github.com/users/ptahdunbar/repos,168,0,0,0,"{'Jupyter Notebook', 'CSS', 'Makefile', 'TypeScript', 'PHP', 'Ruby', 'Shell', 'JavaScript'}",30,0
seandw,https://api.github.com/users/seandw,https://github.com/seandw,https://api.github.com/users/seandw/repos,7,6,0,6,"{'Java', 'Scala', 'PHP', 'Ruby', 'Python'}",7,1
hegjon,https://api.github.com/users/hegjon,https://github.com/hegjon,https://api.github.com/users/hegjon/repos,17,15,7,15,"{'Java', 'HTML', 'Makefile', 'Lua', 'Scala', 'C++', 'Ruby', 'Shell', 'Clojure', 'OpenSCAD', 'Rust', 'Python'}",30,1
Sporkyy,https://api.github.com/users/Sporkyy,https://github.com/Sporkyy,https://api.github.com/users/Sporkyy/repos,16,9,5,9,"{'Python', 'HTML', 'CSS', 'JavaScript'}",16,1
catphish,https://api.github.com/users/catphish,https://github.com/catphish,https://api.github.com/users/catphish/repos,74,94,21,94,"{'Java', 'C#', 'C', 'C++', 'Ruby', 'CMake', 'Arduino', 'Go', 'JavaScript'}",30,0
eadz,https://api.github.com/users/eadz,https://github.com/eadz,https://api.github.com/users/eadz/repos,0,18,6,18,"{'HTML', 'CSS', 'Objective-C', 'PHP', 'C++', 'Ruby', 'JavaScript'}",30,1
henry74,https://api.github.com/users/henry74,https://github.com/henry74,https://api.github.com/users/henry74/repos,14,92,16,92,"{'Java', 'TypeScript', 'Groovy', 'Ruby', 'Shell', 'JavaScript', 'Dart', 'Go'}",29,0
mehmetc,https://api.github.com/users/mehmetc,https://github.com/mehmetc,https://api.github.com/users/mehmetc/repos,42,56,14,56,"{'Java', 'HTML', 'CSS', 'Groovy', 'Crystal', 'Ruby', 'JavaScript'}",30,0
hagabaka,https://api.github.com/users/hagabaka,https://github.com/hagabaka,https://api.github.com/users/hagabaka/repos,21,30,9,30,"{'HTML', 'C', 'Haxe', 'C++', 'Ruby', 'Shell', 'CoffeeScript', 'JavaScript'}",30,1
cmcbride,https://api.github.com/users/cmcbride,https://github.com/cmcbride,https://api.github.com/users/cmcbride/repos,21,1,9,1,"{'Julia', 'Ruby', 'C'}",11,1
nleach,https://api.github.com/users/nleach,https://github.com/nleach,https://api.github.com/users/nleach/repos,3,0,0,0,{'JavaScript'},2,1
janin,https://api.github.com/users/janin,https://github.com/janin,https://api.github.com/users/janin/repos,14,2,2,2,"{'Java', 'C', 'CSS', 'Python', 'C++', 'Erlang', 'JavaScript'}",30,1
masterexploder,https://api.github.com/users/masterexploder,https://github.com/masterexploder,https://api.github.com/users/masterexploder/repos,37,999,268,999,"{'HTML', 'PHP', 'Ruby', 'Shell', 'JavaScript'}",8,0
mopx,https://api.github.com/users/mopx,https://github.com/mopx,https://api.github.com/users/mopx/repos,19,9,5,9,"{'Java', 'HTML', 'Ruby', 'Shell', 'JavaScript', 'Python'}",30,1
swift2plunder,https://api.github.com/users/swift2plunder,https://github.com/swift2plunder,https://api.github.com/users/swift2plunder/repos,9,0,0,0,"{'Java', 'C', 'Lua', 'Go', 'JavaScript', 'Dart', 'Perl', 'Python'}",30,1
ricardok,https://api.github.com/users/ricardok,https://github.com/ricardok,https://api.github.com/users/ricardok/repos,31,0,0,0,{'HTML'},1,1
weekface,https://api.github.com/users/weekface,https://github.com/weekface,https://api.github.com/users/weekface/repos,99,84,39,84,"{'HTML', 'Vim script', 'Ruby', 'TeX', 'JavaScript', 'Go', 'Python'}",30,0
davetroy,https://api.github.com/users/davetroy,https://github.com/davetroy,https://api.github.com/users/davetroy/repos,73,829,275,829,"{'Java', 'HTML', 'Processing', 'C', 'Ruby', 'JavaScript', 'Objective-C'}",21,0
holdicon,https://api.github.com/users/holdicon,https://github.com/holdicon,https://api.github.com/users/holdicon/repos,17,2,0,2,"{'HTML', 'CSS', 'VimL', 'Go', 'Shell', 'Perl', 'CoffeeScript', 'JavaScript'}",30,1
leeourand,https://api.github.com/users/leeourand,https://github.com/leeourand,https://api.github.com/users/leeourand/repos,22,19,3,19,"{'HTML', 'CSS', 'Emacs Lisp', 'Elixir', 'Lua', 'C++', 'Ruby', 'JavaScript'}",30,1
jwallom,https://api.github.com/users/jwallom,https://github.com/jwallom,https://api.github.com/users/jwallom/repos,11,1,0,1,"{'Lua', 'Ruby', 'Shell', 'Python'}",5,1
brodaigh,https://api.github.com/users/brodaigh,https://github.com/brodaigh,https://api.github.com/users/brodaigh/repos,11,16,0,16,"{'Ruby', 'JavaScript'}",8,1
instilled,https://api.github.com/users/instilled,https://github.com/instilled,https://api.github.com/users/instilled/repos,15,2,6,2,"{'Java', 'C', 'TypeScript', 'C++', 'Ruby', 'Shell', 'Clojure', 'JavaScript', 'Go'}",20,1
devn,https://api.github.com/users/devn,https://github.com/devn,https://api.github.com/users/devn/repos,176,8,1,8,"{'Haskell', 'Ruby', 'TeX', 'Shell', 'Clojure', 'Arduino', 'JavaScript'}",30,0
maddiefletcher,https://api.github.com/users/maddiefletcher,https://github.com/maddiefletcher,https://api.github.com/users/maddiefletcher/repos,18,5,20,5,"{'C', 'Vim script', 'Ruby', 'Batchfile', 'Shell', 'Dockerfile', 'Vim Script'}",10,1
souzaonofre,https://api.github.com/users/souzaonofre,https://github.com/souzaonofre,https://api.github.com/users/souzaonofre/repos,122,7,0,7,"{'Java', 'Objective-C', 'Crystal', 'C++', 'PHP', 'Ruby', 'Shell', 'CoffeeScript', 'JavaScript'}",30,0
asbjornu,https://api.github.com/users/asbjornu,https://github.com/asbjornu,https://api.github.com/users/asbjornu/repos,163,6,6,6,"{'XSLT', 'C#', 'HTML', 'PowerShell', 'Python', 'Gettext Catalog', 'Lua', 'Ruby', 'Shell', 'CoffeeScript', 'JavaScript'}",30,0
GUI,https://api.github.com/users/GUI,https://github.com/GUI,https://api.github.com/users/GUI/repos,178,60,58,60,"{'C', 'CSS', 'PHP', 'Ruby', 'Shell', 'JavaScript'}",30,0
blech75,https://api.github.com/users/blech75,https://github.com/blech75,https://api.github.com/users/blech75/repos,16,1,2,1,"{'CSS', 'Python', 'TypeScript', 'ApacheConf', 'Vim script', 'Ruby', 'Shell', 'JavaScript'}",30,1
fotos,https://api.github.com/users/fotos,https://github.com/fotos,https://api.github.com/users/fotos/repos,65,7,1,7,"{'C++', 'Ruby', 'HTML', 'HCL'}",30,0
ktz,https://api.github.com/users/ktz,https://github.com/ktz,https://api.github.com/users/ktz/repos,3,1,0,1,{'Lua'},1,1
ctsimpson,https://api.github.com/users/ctsimpson,https://github.com/ctsimpson,https://api.github.com/users/ctsimpson/repos,5,2,0,2,{'Python'},5,1
Maia-Everett,https://api.github.com/users/Maia-Everett,https://github.com/Maia-Everett,https://api.github.com/users/Maia-Everett/repos,23,18,5,18,"{'Java', 'C#', 'HTML', 'Python', 'Vue', 'TypeScript', 'Haskell', 'Groovy', 'TeX', 'Shell', 'Elvish', 'Go', 'Vala', 'JavaScript'}",30,1
